Time,Open,High,Low,Close,Volume
2022.07.01 19:00,91.706,91.950,91.663,91.784,6253.000
2022.07.01 18:00,91.488,91.864,91.424,91.708,7462.000
2022.07.01 17:00,91.966,91.987,91.461,91.488,10016.000
2022.07.01 16:00,91.562,91.982,91.526,91.982,8105.000
2022.07.01 15:00,91.768,91.812,91.424,91.562,6876.000
2022.07.01 14:00,91.969,92.002,91.712,91.768,6486.000
2022.07.01 13:00,92.367,92.393,91.910,91.966,5388.000
2022.07.01 12:00,92.271,92.415,92.198,92.369,6003.000
2022.07.01 11:00,91.989,92.336,91.907,92.272,6888.000
2022.07.01 10:00,92.052,92.154,91.858,91.989,7282.000
2022.07.01 09:00,92.165,92.264,91.986,92.048,6441.000
2022.07.01 08:00,92.162,92.232,91.906,92.165,6298.000
2022.07.01 07:00,92.309,92.426,92.031,92.158,6348.000
2022.07.01 06:00,93.053,93.073,92.168,92.312,7247.000
2022.07.01 05:00,93.413,93.484,92.911,93.053,6632.000
2022.07.01 04:00,93.680,93.712,93.372,93.413,6374.000
2022.07.01 03:00,93.669,93.787,93.642,93.680,5724.000
2022.07.01 02:00,93.630,93.728,93.616,93.670,3201.000
2022.07.01 01:00,93.683,93.698,93.599,93.633,2541.000
2022.07.01 00:00,93.652,93.714,93.591,93.688,290.000
2022.06.30 23:00,93.678,93.733,93.646,93.705,2245.000
2022.06.30 22:00,93.637,93.710,93.471,93.687,6049.000
2022.06.30 21:00,93.753,93.802,93.610,93.638,5641.000
2022.06.30 20:00,93.774,93.802,93.615,93.755,5451.000
2022.06.30 19:00,93.715,93.833,93.624,93.774,6240.000
2022.06.30 18:00,93.422,93.738,93.338,93.713,7146.000
2022.06.30 17:00,93.808,93.880,93.403,93.417,8254.000
2022.06.30 16:00,93.838,93.987,93.746,93.804,7801.000
2022.06.30 15:00,93.773,93.908,93.625,93.838,6743.000
2022.06.30 14:00,93.758,93.838,93.639,93.773,5570.000
2022.06.30 13:00,93.842,93.844,93.750,93.758,4331.000
2022.06.30 12:00,93.817,93.895,93.693,93.842,5394.000
2022.06.30 11:00,93.727,94.003,93.680,93.822,6550.000
2022.06.30 10:00,93.800,93.855,93.493,93.727,8352.000
2022.06.30 09:00,93.938,94.011,93.715,93.801,7402.000
2022.06.30 08:00,94.115,94.133,93.717,93.937,4679.000
2022.06.30 07:00,94.134,94.186,94.080,94.116,2421.000
2022.06.30 06:00,94.147,94.246,94.076,94.134,3433.000
2022.06.30 05:00,93.990,94.284,93.951,94.146,5434.000
2022.06.30 04:00,93.855,94.049,93.651,93.993,7229.000
2022.06.30 03:00,93.964,94.022,93.781,93.856,5563.000
2022.06.30 02:00,93.982,93.990,93.870,93.970,3488.000
2022.06.30 01:00,93.936,94.014,93.914,93.982,2924.000
2022.06.30 00:00,93.932,94.022,93.868,93.934,702.000
2022.06.29 23:00,93.915,94.077,93.907,93.965,2828.000
2022.06.29 22:00,93.858,93.961,93.808,93.916,4083.000
2022.06.29 21:00,94.027,94.068,93.850,93.857,4424.000
2022.06.29 20:00,93.869,94.026,93.832,94.025,4884.000
2022.06.29 19:00,93.987,94.049,93.782,93.868,6642.000
2022.06.29 18:00,94.065,94.121,93.870,93.992,8028.000
2022.06.29 17:00,94.115,94.306,94.031,94.065,9922.000
2022.06.29 16:00,94.043,94.219,93.980,94.116,9913.000
2022.06.29 15:00,94.137,94.153,93.887,94.044,7368.000
2022.06.29 14:00,93.960,94.143,93.927,94.136,5420.000
2022.06.29 13:00,93.703,93.982,93.701,93.961,6172.000
2022.06.29 12:00,93.663,93.826,93.591,93.700,6161.000
2022.06.29 11:00,93.664,93.812,93.601,93.662,6245.000
2022.06.29 10:00,93.555,93.801,93.519,93.661,7534.000
2022.06.29 09:00,93.847,93.853,93.468,93.555,6984.000
2022.06.29 08:00,93.976,94.052,93.760,93.846,4930.000
2022.06.29 07:00,94.045,94.092,93.942,93.977,4741.000
2022.06.29 06:00,94.109,94.135,93.910,94.044,4189.000
2022.06.29 05:00,94.052,94.140,93.974,94.114,5059.000
2022.06.29 04:00,93.862,94.137,93.780,94.047,5796.000
2022.06.29 03:00,93.916,94.197,93.832,93.862,5675.000
2022.06.29 02:00,94.052,94.059,93.905,93.916,3075.000
2022.06.29 01:00,94.020,94.082,93.965,94.053,1794.000
2022.06.29 00:00,93.986,94.086,93.980,94.012,1010.000
2022.06.28 23:00,94.082,94.139,94.012,94.026,2289.000
2022.06.28 22:00,94.222,94.222,94.037,94.082,4408.000
2022.06.28 21:00,94.253,94.288,94.119,94.223,4701.000
2022.06.28 20:00,94.281,94.306,94.150,94.256,5673.000
2022.06.28 19:00,94.195,94.303,94.083,94.281,5615.000
2022.06.28 18:00,94.325,94.334,94.146,94.195,6411.000
2022.06.28 17:00,94.519,94.546,94.171,94.323,7738.000
2022.06.28 16:00,94.515,94.634,94.397,94.520,7580.000
2022.06.28 15:00,94.468,94.560,94.357,94.516,6866.000
2022.06.28 14:00,94.554,94.715,94.332,94.469,5311.000
2022.06.28 13:00,94.401,94.623,94.399,94.554,5475.000
2022.06.28 12:00,94.425,94.496,94.367,94.404,4939.000
2022.06.28 11:00,94.301,94.444,94.285,94.427,5641.000
2022.06.28 10:00,94.310,94.519,94.185,94.300,7084.000
2022.06.28 09:00,93.787,94.475,93.738,94.309,7152.000
2022.06.28 08:00,93.770,93.837,93.706,93.784,4066.000
2022.06.28 07:00,93.762,93.804,93.703,93.766,3782.000
2022.06.28 06:00,93.667,93.827,93.576,93.763,4892.000
2022.06.28 05:00,93.546,93.694,93.544,93.665,5666.000
2022.06.28 04:00,93.821,93.949,93.458,93.542,6916.000
2022.06.28 03:00,93.734,93.955,93.670,93.821,5111.000
2022.06.28 02:00,93.676,93.767,93.637,93.734,2965.000
2022.06.28 01:00,93.774,93.797,93.674,93.675,1904.000
2022.06.28 00:00,93.803,93.866,93.711,93.778,252.000
2022.06.27 23:00,93.713,93.816,93.710,93.802,1928.000
2022.06.27 22:00,93.740,93.816,93.675,93.714,4763.000
2022.06.27 21:00,93.746,93.832,93.709,93.740,4087.000
2022.06.27 20:00,93.857,93.871,93.707,93.747,5363.000
2022.06.27 19:00,93.897,93.899,93.720,93.857,4572.000
2022.06.27 18:00,93.839,93.943,93.791,93.897,6548.000
2022.06.27 17:00,93.647,93.861,93.625,93.838,8629.000
2022.06.27 16:00,93.752,93.910,93.590,93.645,7827.000
2022.06.27 15:00,93.782,93.822,93.602,93.743,6717.000
2022.06.27 14:00,93.770,93.829,93.642,93.782,5387.000
2022.06.27 13:00,93.588,93.808,93.585,93.768,4554.000
2022.06.27 12:00,93.674,93.676,93.491,93.588,5080.000
2022.06.27 11:00,93.724,93.731,93.610,93.670,5498.000
2022.06.27 10:00,93.696,93.778,93.612,93.724,7053.000
2022.06.27 09:00,93.475,93.711,93.420,93.695,6188.000
2022.06.27 08:00,93.359,93.514,93.299,93.475,4898.000
2022.06.27 07:00,93.297,93.367,93.193,93.359,3786.000
2022.06.27 06:00,93.420,93.425,93.175,93.296,5633.000
2022.06.27 05:00,93.195,93.581,93.114,93.417,6167.000
2022.06.27 04:00,93.062,93.286,93.046,93.195,7594.000
2022.06.27 03:00,93.782,93.800,92.973,93.061,7037.000
2022.06.27 02:00,93.949,94.064,93.763,93.786,3919.000
2022.06.27 01:00,93.850,93.952,93.828,93.950,2317.000
2022.06.27 00:00,93.738,93.852,93.700,93.852,367.000
2022.06.24 23:00,93.963,93.974,93.802,93.816,2060.000
2022.06.24 22:00,93.832,93.969,93.812,93.968,3284.000
2022.06.24 21:00,93.865,93.894,93.775,93.832,3430.000
2022.06.24 20:00,93.910,93.922,93.791,93.865,4370.000
2022.06.24 19:00,93.920,93.960,93.790,93.908,5055.000
2022.06.24 18:00,93.859,94.022,93.777,93.920,7586.000
2022.06.24 17:00,93.209,93.934,93.149,93.865,11097.000
2022.06.24 16:00,93.421,93.455,93.193,93.212,8089.000
2022.06.24 15:00,93.308,93.444,93.233,93.423,6859.000
2022.06.24 14:00,93.325,93.404,93.214,93.307,5294.000
2022.06.24 13:00,93.416,93.464,93.277,93.325,5215.000
2022.06.24 12:00,93.165,93.435,93.106,93.416,5358.000
2022.06.24 11:00,92.849,93.193,92.787,93.164,6931.000
2022.06.24 10:00,92.988,93.051,92.780,92.847,8233.000
2022.06.24 09:00,93.026,93.203,92.969,92.986,6171.000
2022.06.24 08:00,93.188,93.211,92.984,93.024,5136.000
2022.06.24 07:00,92.977,93.214,92.950,93.188,5078.000
2022.06.24 06:00,93.032,93.114,92.807,92.977,5134.000
2022.06.24 05:00,93.054,93.144,93.015,93.032,4611.000
2022.06.24 04:00,93.253,93.298,92.984,93.054,6961.000
2022.06.24 03:00,93.058,93.344,92.941,93.253,8278.000
2022.06.24 02:00,93.127,93.209,93.049,93.058,3065.000
2022.06.24 01:00,93.083,93.141,93.011,93.127,2436.000
2022.06.24 00:00,93.057,93.076,92.913,93.074,452.000
2022.06.23 23:00,93.141,93.155,93.036,93.040,1946.000
2022.06.23 22:00,92.993,93.205,92.972,93.141,3852.000
2022.06.23 21:00,92.871,93.019,92.800,92.992,5445.000
2022.06.23 20:00,92.731,92.895,92.648,92.871,7070.000
2022.06.23 19:00,92.847,92.899,92.686,92.734,8069.000
2022.06.23 18:00,92.993,93.069,92.832,92.842,9049.000
2022.06.23 17:00,92.998,93.102,92.868,92.992,10790.000
2022.06.23 16:00,93.255,93.290,92.874,92.999,10720.000
2022.06.23 15:00,93.489,93.495,93.120,93.254,8232.000
2022.06.23 14:00,93.340,93.562,93.210,93.490,5586.000
2022.06.23 13:00,93.218,93.354,93.205,93.337,6038.000
2022.06.23 12:00,93.176,93.374,93.129,93.218,6476.000
2022.06.23 11:00,93.105,93.381,93.060,93.176,7729.000
2022.06.23 10:00,93.731,93.760,92.998,93.105,9547.000
2022.06.23 09:00,93.502,93.754,93.476,93.731,6891.000
2022.06.23 08:00,93.363,93.544,93.262,93.502,4920.000
2022.06.23 07:00,93.287,93.482,93.233,93.363,4964.000
2022.06.23 06:00,93.239,93.465,93.204,93.284,6954.000
2022.06.23 05:00,93.683,93.759,93.192,93.237,8262.000
2022.06.23 04:00,94.076,94.096,93.641,93.682,8208.000
2022.06.23 03:00,93.904,94.164,93.843,94.076,7268.000
2022.06.23 02:00,94.306,94.338,93.810,93.904,4593.000
2022.06.23 01:00,94.262,94.331,94.193,94.306,2124.000
2022.06.23 00:00,94.375,94.375,94.164,94.265,4558.000
2022.06.22 23:00,94.415,94.451,94.313,94.350,2486.000
2022.06.22 22:00,94.452,94.524,94.360,94.417,4058.000
2022.06.22 21:00,94.516,94.688,94.423,94.449,4086.000
2022.06.22 20:00,94.443,94.566,94.391,94.516,4909.000
2022.06.22 19:00,94.316,94.467,94.194,94.446,6174.000
2022.06.22 18:00,94.325,94.415,94.164,94.318,7871.000
2022.06.22 17:00,94.139,94.410,94.041,94.323,9852.000
2022.06.22 16:00,93.789,94.246,93.771,94.138,10011.000
2022.06.22 15:00,93.771,93.879,93.647,93.789,7937.000
2022.06.22 14:00,93.879,94.062,93.765,93.770,6410.000
2022.06.22 13:00,93.854,94.062,93.837,93.880,5927.000
2022.06.22 12:00,93.824,93.878,93.588,93.854,6100.000
2022.06.22 11:00,93.954,93.996,93.693,93.825,6576.000
2022.06.22 10:00,94.288,94.304,93.829,93.952,8817.000
2022.06.22 09:00,94.280,94.473,94.244,94.287,6814.000
2022.06.22 08:00,94.343,94.349,94.164,94.280,4847.000
2022.06.22 07:00,94.317,94.467,94.262,94.343,4031.000
2022.06.22 06:00,94.220,94.331,94.119,94.315,5288.000
2022.06.22 05:00,94.510,94.564,94.139,94.220,5739.000
2022.06.22 04:00,94.744,94.744,94.363,94.510,7164.000
2022.06.22 03:00,94.876,94.919,94.676,94.738,6759.000
2022.06.22 02:00,95.168,95.168,94.825,94.869,3972.000
2022.06.22 01:00,95.260,95.291,95.024,95.168,2692.000
2022.06.22 00:00,95.197,95.267,95.197,95.260,577.000
2022.06.21 23:00,95.221,95.320,95.194,95.280,1994.000
2022.06.21 22:00,95.217,95.270,95.177,95.229,4110.000
2022.06.21 21:00,95.116,95.268,95.065,95.215,4049.000
2022.06.21 20:00,95.180,95.273,95.075,95.116,3822.000
2022.06.21 19:00,95.006,95.185,94.891,95.179,5256.000
2022.06.21 18:00,95.123,95.222,94.967,95.005,5697.000
2022.06.21 17:00,95.029,95.166,94.970,95.121,7705.000
2022.06.21 16:00,94.673,95.053,94.664,95.029,7936.000
2022.06.21 15:00,94.599,94.737,94.547,94.673,7659.000
2022.06.21 14:00,94.424,94.593,94.282,94.590,7052.000
2022.06.21 13:00,94.390,94.432,94.215,94.424,5337.000
2022.06.21 12:00,94.416,94.433,94.337,94.390,4246.000
2022.06.21 11:00,94.370,94.503,94.326,94.417,6511.000
2022.06.21 10:00,94.048,94.475,94.036,94.372,7722.000
2022.06.21 09:00,93.989,94.110,93.887,94.051,6083.000
2022.06.21 08:00,94.142,94.205,93.850,93.987,4029.000
2022.06.21 07:00,94.191,94.265,94.114,94.142,3724.000
2022.06.21 06:00,94.150,94.216,94.071,94.191,5271.000
2022.06.21 05:00,94.146,94.271,94.081,94.151,4923.000
2022.06.21 04:00,94.195,94.293,93.930,94.146,7502.000
2022.06.21 03:00,94.138,94.339,93.783,94.195,7821.000
2022.06.21 02:00,94.070,94.219,94.002,94.139,3690.000
2022.06.21 01:00,93.924,94.071,93.910,94.068,3185.000
2022.06.21 00:00,93.783,93.934,93.783,93.921,2245.000
2022.06.20 23:00,93.857,93.947,93.846,93.944,1430.000
2022.06.20 22:00,93.917,93.928,93.854,93.857,1083.000
2022.06.20 21:00,93.878,93.946,93.799,93.917,1338.000
2022.06.20 20:00,94.054,94.058,93.842,93.879,1204.000
2022.06.20 19:00,94.239,94.253,94.037,94.054,3150.000
2022.06.20 18:00,94.048,94.252,94.048,94.239,3556.000
2022.06.20 17:00,94.091,94.198,93.996,94.043,5955.000
2022.06.20 16:00,94.191,94.207,94.007,94.093,6311.000
2022.06.20 15:00,94.294,94.345,94.142,94.192,4363.000
